cat,value,label,next_stream,stream,strahler,topo,distance,elev_ft,area_10m2,wetland,longitude,latitude
1753,97,,99,97,4,2,8502.05221415428,4964.217,350540,1,-121.895147053712,43.2951520064578
1754,98,,99,98,1,2,7075.95043796634,4964.2,23235,1,-121.885535598801,43.295270902431
1755,98,,99,98,1,2,7065.95043764634,4964.2,23238,1,-121.885412374773,43.2952724214025
1756,98,,99,98,1,2,7055.95043732631,4964.2,23268,1,-121.885289150739,43.295273940239
1757,98,,99,98,1,2,6999.38189302123,4963.879,23441,1,-121.884796254539,43.2952800142339
1758,40,,74,40,1,13,22119.7604310302,5683.095,1016,,-121.999389609616,43.2937196418379
1759,40,,74,40,1,13,22109.7604307102,5676.898,1020,,-121.999266391778,43.2937212856203
1760,74,,80,74,2,12,21645.2019746172,5341.419,9579,,-121.994953763173,43.293778732905
1761,76,,82,76,2,10,21259.6384704181,5278.09,14971,,-121.990887562931,43.2938327459342
1762,67,,83,67,2,9,20071.8209731028,5301.8,5020,,-121.980167545467,43.2939744388287
1763,69,,91,69,2,7,16772.6325583252,5036.367,17677,1,-121.95613973732,43.294288312431
1764,91,,93,91,3,6,15843.8100186638,5015.889,136385,1,-121.949609058999,43.2943727339377
1765,91,,93,91,3,6,15785.5257455512,5015.017,136395,1,-121.948992956322,43.2943806786444
1766,91,,93,91,3,6,15733.0993370024,5014.523,136559,1,-121.948623294638,43.2943854438475
1767,91,,93,91,3,6,15694.8150645298,5014.327,136888,1,-121.948253632895,43.2943902078349
1768,93,,94,93,3,5,15656.5307920573,5013.722,142261,1,-121.947883971093,43.2943949706066
1769,93,,94,93,3,5,15599.9622477522,5013.219,142282,1,-121.947391088599,43.2944013190777
1770,97,,99,97,4,2,8661.04716860822,4964.728,348743,1,-121.896007522944,43.2950512900591
1771,97,,99,97,4,2,8651.04716828823,4964.728,348747,1,-121.895884299633,43.2950528205104
1772,97,,99,97,4,2,8641.04716796824,4964.728,350384,1,-121.895761076316,43.2950543508267
1773,97,,99,97,4,2,8516.19435023055,4964.217,350530,1,-121.895021736283,43.2950635298875
1774,98,,99,98,1,2,7090.09257404261,4964.2,23224,1,-121.885656742984,43.2951793770709
1775,98,,99,98,1,2,7041.80830125004,4964.154,23272,1,-121.885163847599,43.2951854526777
1776,98,,99,98,1,2,7013.5240290975,4963.962,23279,1,-121.884917399869,43.2951884896706
1777,40,,74,40,1,13,22133.9025671065,5694.629,880,,-121.999510576794,43.2936279938761
1778,74,,80,74,2,12,21631.0598385409,5334.746,9582,,-121.994828301462,43.293690367686
1779,76,,82,76,2,10,21245.4963343418,5272.928,14976,,-121.990762107098,43.2937443761762
1780,67,,83,67,2,9,20061.8209727828,5297.085,5022,,-121.980165323836,43.2938844343968
1781,69,,91,69,2,7,16762.6325580052,5034.521,17679,1,-121.956137551738,43.2941983075248
1782,91,,93,91,3,6,15857.95215474,5015.889,136374,1,-121.949730103546,43.2942811395598
1783,91,,93,91,3,6,15775.5257452312,5015.017,136530,1,-121.948990781463,43.2942906735987
1784,91,,93,91,3,6,15747.2414730786,5014.523,136554,1,-121.948744340716,43.294293850531
1785,93,,94,93,3,5,15589.9622474322,5013.219,142302,1,-121.947388916143,43.2943113140008
1786,97,,99,97,4,2,8675.18930468452,4964.728,348728,1,-121.896128650701,43.2949597534159
1787,97,,99,97,4,2,8626.90503189197,4964.728,350390,1,-121.895635758185,43.2949658749419
1788,97,,99,97,4,2,8530.33648630683,4964.44,350524,1,-121.894896419224,43.2949750531783
1789,98,,99,98,1,2,7114.23471043887,4964.256,23219,1,-121.885901110438,43.295086332209
1790,98,,99,98,1,2,7104.23471011888,4964.256,23220,1,-121.885777886798,43.2950878515812
1791,98,,99,98,1,2,7027.66616517377,4964.04,23276,1,-121.88503854483,43.2950969649776
1792,40,,74,40,1,13,22158.0447035028,5718.593,871,,-121.999754761051,43.2935347016025
1793,40,,74,40,1,13,22148.0447031828,5706.345,875,,-121.999631543603,43.2935363457851
1794,74,,80,74,2,12,21616.9177024646,5328.78,9587,,-121.994702840121,43.2936020023279
1795,76,,82,76,2,10,21231.3541982656,5269.532,14980,,-121.990636651636,43.293656006279
1796,67,,83,67,2,9,20047.6788367065,5290.867,5027,,-121.980039883696,43.2937960526715
1797,69,,91,69,2,7,16748.4904219289,5033.393,17681,1,-121.956012146357,43.2941098989854
1798,91,,93,91,3,6,15920.3785636089,5016.863,133802,1,-121.950344028216,43.2941831857943
1799,91,,93,91,3,6,15910.3785632889,5016.863,133803,1,-121.950220808102,43.2941847758115
1800,91,,93,91,3,6,15872.0942908163,5015.889,136367,1,-121.949851147723,43.2941895450525
1801,91,,93,91,3,6,15761.3836091549,5014.953,136547,1,-121.948865386424,43.2942022570852
1802,93,,94,93,3,5,15575.8201113559,5013.219,142304,1,-121.947263523423,43.2942228957001
1803,97,,99,97,4,2,8685.18930500451,4964.728,348719,1,-121.89612655516,43.2948697473601
1804,97,,99,97,4,2,8612.7628958157,4964.728,350393,,-121.895510440424,43.2948773989183
1805,97,,99,97,4,2,8540.33648662682,4964.44,350521,1,-121.894894325531,43.2948850470993
1806,98,,99,98,1,2,7128.37684651514,4964.256,23213,1,-121.88602225369,43.2949948064569
1807,40,,74,40,1,13,22192.186840219,5756.101,819,,-122.000122161792,43.2934397642141
1808,40,,74,40,1,13,22182.186839899,5740.23,826,,-121.999998944549,43.2934414087994
1809,40,,74,40,1,13,22172.1868395791,5730.277,836,,-121.999875727298,43.2934430532497
1810,74,,80,74,2,12,21602.7755663883,5321.516,9594,,-121.99457737915,43.2935136368306
1811,76,,82,76,2,10,21217.2120621893,5266.631,14988,,-121.990511196543,43.2935676362426
1812,67,,83,67,2,9,20037.6788363865,5287.225,5031,,-121.980037662264,43.2937060482389
1813,69,,91,69,2,7,16734.3482858526,5032.508,17682,1,-121.955886741346,43.2940214903069
1814,91,,93,91,3,6,15962.8049718377,5017.426,133766,1,-121.950711511082,43.294088409922
1815,91,,93,91,3,6,15934.5206996852,5016.863,133788,1,-121.950465071258,43.2940915906269
1816,91,,93,91,3,6,15896.2364272126,5015.889,133810,1,-121.950095411472,43.2940963606712
1817,91,,93,91,3,6,15886.2364268926,5015.889,133815,1,-121.949972191531,43.2940979504158
1818,93,,94,93,3,5,15561.6779752796,5013.009,142308,1,-121.947138131074,43.2941344772603
1819,93,,94,93,3,5,15438.5408863494,5011.134,144445,1,-121.946029149955,43.2941487509222
1820,93,,94,93,3,5,15428.5408860294,5010.902,144950,1,-121.945905929799,43.2941503362092
1821,97,,99,97,4,2,8695.18930532454,4964.728,348708,1,-121.896124459625,43.2947797413051
1822,97,,99,97,4,2,8598.6207597394,4964.44,350431,,-121.895385123033,43.2947889227558
1823,97,,99,97,4,2,8550.33648694685,4964.44,350516,1,-121.894892231846,43.2947950410213
1824,98,,99,98,1,2,7138.37684683517,4964.256,22536,1,-121.886020173316,43.294904800213
1825,40,,74,40,1,13,22236.3289772553,5809.212,791,,-122.000612778402,43.2933431805027
1826,40,,74,40,1,13,22226.3289769353,5794.276,799,,-122.00048956137,43.2933448256258
1827,40,,74,40,1,13,22216.3289766153,5780.741,807,,-122.000366344332,43.2933464706139
1828,40,,74,40,1,13,22206.3289762953,5769.915,813,,-122.000243127286,43.2933481154668
1829,74,,80,74,2,12,21588.6334303121,5317.831,9597,,-121.994451918548,43.2934252711941
1830,76,,82,76,2,10,21207.2120618693,5264.592,15035,,-121.990508959404,43.2934776320201
1831,67,,83,67,2,9,20027.6788360665,5283.869,5114,,-121.980035440838,43.2936160438073
1832,69,,91,69,2,7,16720.2061497763,5031.69,17683,1,-121.955761336704,43.2939330814894
1833,91,,93,91,3,6,16470.500514301,5024.815,125298,1,-121.954036263729,43.2939554125781
1834,91,,93,91,3,6,16432.2162418284,5024.343,127654,1,-121.953666605068,43.2939601943669
1835,91,,93,91,3,6,16422.2162415084,5023.604,127660,1,-121.953543385501,43.2939617880264
1836,91,,93,91,3,6,16393.9319693559,5023.341,127940,1,-121.953296946347,43.2939649749401
1837,91,,93,91,3,6,15976.947107914,5017.426,133765,1,-121.950832553371,43.2939968143598
1838,91,,93,91,3,6,15948.6628357615,5016.863,133773,1,-121.95058611393,43.2939999953301
1839,93,,94,93,3,5,15547.5358392033,5013.009,142319,1,-121.947012739093,43.2940460586816
1840,93,,94,93,3,5,15537.5358388833,5012.175,142332,1,-121.946889519174,43.2940476450469
1841,93,,94,93,3,5,15452.6830224257,5011.134,144444,1,-121.946150199518,43.2940571604018
1842,93,,94,93,3,5,15414.3987499531,5010.902,144955,1,-121.945780539602,43.2940619162557
1843,93,,94,93,3,5,15404.3987496331,5010.902,144966,1,-121.945657319617,43.2940635012702
1844,97,,99,97,4,2,8759.33144300081,4965.196,348667,1,-121.896861699353,43.2946805489513
1845,97,,99,97,4,2,8749.33144268082,4965.196,348679,1,-121.896738476826,43.2946820803389
1846,97,,99,97,4,2,8739.33144236079,4965.196,348682,1,-121.896615254293,43.2946836115915
1847,97,,99,97,4,2,8729.3314420408,4965.196,348684,1,-121.896492031753,43.294685142709
1848,97,,99,97,4,2,8719.33144172081,4965.196,348685,1,-121.896368809207,43.2946866736915
1849,97,,99,97,4,2,8709.33144140081,4965.196,348702,,-121.896245586655,43.2946882045388
1850,97,,99,97,4,2,8584.4786236631,4964.44,350438,,-121.895259806011,43.2947004464545
1851,97,,99,97,4,2,8574.47862334311,4964.44,350440,1,-121.895136583402,43.2947019760861
1852,97,,99,97,4,2,8564.47862302312,4964.44,350495,1,-121.895013360787,43.2947035055827
1853,98,,99,98,1,2,7152.51898291144,4964.353,22522,1,-121.885894869869,43.2948163134704
1854,40,,74,40,1,13,22260.4711136516,5832.706,756,,-122.000856959785,43.2932498858377
1855,40,,74,40,1,13,22250.4711133316,5823.017,761,,-122.000733742951,43.2932515312284
1856,74,,80,74,2,12,21578.6334299921,5315.196,9613,,-121.9944496755,43.2933352670516
1857,76,,82,76,2,10,21193.069925793,5262.354,15036,,-121.990383504873,43.293389261843
1858,76,,82,76,2,10,21183.069925473,5260.295,15038,,-121.990260287467,43.2933908957525
1859,76,,82,76,2,10,21173.069925153,5259.197,15048,,-121.990137070054,43.293392529527
1860,67,,83,67,2,9,20017.6788357465,5279.643,5119,,-121.980033219418,43.2935260393764
1861,69,,91,69,2,7,16706.0640137,5030.974,17684,1,-121.955635932432,43.2938446725328
1862,91,,93,91,3,6,16484.6426503772,5025.165,125292,1,-121.954157300672,43.2938638134371
1863,91,,93,91,3,6,16456.3583782247,5024.343,125305,1,-121.953910861954,43.2938670016968
1864,91,,93,91,3,6,16446.3583779047,5024.343,125318,1,-121.953787642585,43.293868595624
1865,91,,93,91,3,6,16408.0741054322,5023.341,127670,1,-121.953417984439,43.2938733765951
1866,91,,93,91,3,6,16379.7898332796,5023.341,127946,1,-121.953171545642,43.2938765632338
1867,91,,93,91,3,6,15991.0892439903,5017.426,133756,1,-121.950953595291,43.2939052186683
1868,93,,94,93,3,5,15523.3937028071,5012.175,142335,1,-121.946764127742,43.2939592261917
1869,93,,94,93,3,5,15495.1094306545,5011.87,142447,1,-121.946517688239,43.293962398242
1870,93,,94,93,3,5,15466.825158502,5011.354,142479,1,-121.946271248711,43.293965569752
1871,93,,94,93,3,5,15390.2566135569,5010.833,144972,1,-121.945531929969,43.2939750810403
1872,97,,99,97,4,2,8773.47357907708,4965.196,348658,1,-121.896982825057,43.2945890113915
1873,98,,99,98,1,2,7166.66111898771,4964.515,22508,1,-121.885769566792,43.2947278265889
1874,40,,74,40,1,13,22294.6132503679,5871.494,666,,-122.001224357036,43.2931549448497
1875,40,,74,40,1,13,22284.6132500479,5858.725,670,,-122.001101140408,43.2931565906432
1876,40,,74,40,1,13,22274.6132497279,5850.212,674,,-122.000977923773,43.2931582363016
1877,74,,80,74,2,12,21564.4912939158,5311.332,9640,,-121.99432421546,43.2932469012744
1878,76,,82,76,2,10,21158.9277890767,5257.313,15049,,-121.990011616248,43.2933041589357
1879,76,,82,76,2,10,21148.9277887567,5254.03,15151,,-121.989888399007,43.2933057924376
1880,67,,83,67,2,9,20007.6788354265,5276.573,5128,,-121.980030998006,43.2934360349465
1881,69,,91,69,2,7,16691.9218776238,5029.787,17685,1,-121.95551052853,43.2937562634373
1882,91,,93,91,3,6,16494.6426506972,5025.165,125291,1,-121.954155118081,43.2937738084968
1883,91,,93,91,3,6,16365.6476972033,5023.341,127953,1,-121.953046145306,43.2937881513886
1884,91,,93,91,3,6,16001.0892443103,5017.426,133753,1,-121.950951417506,43.2938152136654
1885,93,,94,93,3,5,15509.2515667308,5012.175,142444,1,-121.946638736679,43.2938708071975
1886,93,,94,93,3,5,15480.9672945782,5011.833,142448,1,-121.946392297534,43.2938739789729
1887,93,,94,93,3,5,15380.2566132369,5010.833,144981,1,-121.945529760318,43.2938850759318
1888,97,,99,97,4,2,8787.61571515336,4965.196,348646,1,-121.897103950392,43.2944974737022
1889,98,,99,98,1,2,7176.66111930771,4964.61,22506,1,-121.885767486806,43.294637820343
1890,40,,74,40,1,13,22318.7553867641,5896.477,659,,-122.001468536701,43.293061648858
1891,40,,74,40,1,13,22308.7553864441,5883.789,663,,-122.001345320271,43.2930632949192
1892,74,,80,74,2,12,21550.3491578395,5308.662,9919,,-121.99419875579,43.293158535358
1893,74,,80,74,2,12,21540.3491575195,5306.388,9929,,-121.994075538962,43.2931601734499
1894,74,,80,74,2,12,21530.3491571995,5304.008,9932,,-121.993952322127,43.2931618114067
1895,76,,82,76,2,10,21134.7856526804,5251.333,15153,,-121.989762945749,43.2932174215696
1896,76,,82,76,2,10,21124.7856523604,5249.993,15159,,-121.98963972868,43.2932190547989
1897,82,,83,82,3,9,21038.2171070954,5242.039,38329,1,-121.988777209003,43.2932304836215
1898,82,,83,82,3,9,21028.2171067753,5240.744,38942,1,-121.988653991879,43.2932321157702
1899,82,,83,82,3,9,21018.2171064553,5240.744,38951,1,-121.988530774749,43.2932337477837
1900,82,,83,82,3,9,20969.9328336628,5240.744,42044,,-121.988037906161,43.2932402744873
1901,67,,83,67,2,9,19997.6788351065,5273.43,5130,,-121.9800287766,43.2933460305174
1902,84,,91,84,3,7,17028.1960583642,5035.336,104427,1,-121.958465595882,43.2936279217203
1903,84,,91,84,3,7,17018.1960580442,5035.199,104433,1,-121.958342377125,43.2936295206405
1904,69,,91,69,2,7,16677.7797415475,5028.778,17687,1,-121.955385124998,43.2936678542028
1905,91,,93,91,3,6,16538.7847877335,5025.165,125205,1,-121.954645811376,43.2936774254364
1906,91,,93,91,3,6,16528.7847874135,5025.165,125209,1,-121.954522592416,43.2936790201693
1907,91,,93,91,3,6,16518.7847870935,5025.165,125213,1,-121.954399373449,43.293680614767
1908,91,,93,91,3,6,16508.7847867735,5025.165,125234,1,-121.954276154476,43.2936822092297
1909,91,,93,91,3,6,16355.6476968833,5022.432,127956,1,-121.953043964385,43.2936981464274
1910,91,,93,91,3,6,16327.3634247308,5022.108,127973,1,-121.952797526288,43.2937013322461
1911,91,,93,91,3,6,16015.2313803866,5018.01,133743,1,-121.950826020572,43.2937267993439
1912,93,,94,93,3,5,15370.2566129169,5010.728,144982,1,-121.945527590674,43.2937950708242
1913,97,,99,97,4,2,8797.61571547335,4965.399,348595,1,-121.897101853403,43.2944074676693
1914,98,,99,98,1,2,7190.80325538398,4964.61,22498,1,-121.88564218429,43.2945493333214
1915,40,,74,40,1,13,22342.8975231604,5921.029,639,,-122.001712715606,43.2929683523369
1916,40,,74,40,1,13,22332.8975228404,5910.478,642,,-122.001589499375,43.2929699986658
1917,74,,80,74,2,12,21516.2070211233,5302.094,9942,,-121.993826863182,43.2930734450762
1918,76,,82,76,2,10,21110.6435162842,5247.84,15162,,-121.98951427597,43.2931306836542
1919,82,,83,82,3,9,21062.3592434916,5242.738,38322,,-121.989021408336,43.2931372146703
1920,82,,83,82,3,9,21052.3592431716,5242.039,38328,1,-121.988898191411,43.2931388470866
1921,82,,83,82,3,9,21004.0749703791,5240.744,38966,1,-121.988405323643,43.2931453754012
1922,82,,83,82,3,9,20994.0749700591,5240.744,39363,1,-121.988282106684,43.2931470071422
1923,82,,83,82,3,9,20984.0749697391,5240.744,42014,1,-121.988158889718,43.2931486387481
1924,82,,83,82,3,9,20955.7906975865,5240.649,42048,,-121.987912455767,43.2931519015547
1925,67,,83,67,2,9,19983.5366990302,5267.353,5132,,-121.979903337787,43.2932576486452
1926,84,,91,84,3,7,17042.3381944405,5035.657,104241,1,-121.958586625399,43.2935363178133
1927,84,,91,84,3,7,17004.0539219679,5035.199,104442,1,-121.958216969684,43.2935411145667
1928,84,,91,84,3,7,16994.0539216479,5035.199,104454,1,-121.958093751099,43.2935427132143
1929,69,,91,69,2,7,16667.7797412275,5027.816,17708,1,-121.955382940571,43.2935778492883
1930,91,,93,91,3,6,16552.9269238098,5025.165,125173,1,-121.954766846827,43.293585825642
1931,91,,93,91,3,6,16341.505560807,5022.108,127969,1,-121.95291856461,43.2936097344416
1932,91,,93,91,3,6,16313.2212886545,5022.108,127980,1,-121.95267212687,43.2936129199853
1933,91,,93,91,3,6,16029.3735164629,5018.01,133739,1,-121.950947061957,43.2936352036622
1934,93,,94,93,3,5,15360.2566125969,5010.552,144985,1,-121.945525421037,43.2937050657175
1935,97,,99,97,4,2,8807.61571579334,4965.399,348593,1,-121.897099756421,43.2943174616372
1936,98,,99,98,1,2,7200.80325570397,4964.615,22494,1,-121.885640104502,43.2944593270749
1937,40,,74,40,1,13,22367.0396595567,5953.638,602,,-122.001956893752,43.2928750552864
1938,40,,74,40,1,13,22357.0396592367,5941.066,605,,-122.001833677719,43.2928767018829
1939,74,,80,74,2,12,21502.064885047,5299.086,9949,,-121.993701404608,43.2929850786064
1940,82,,82,76,3,9,21096.5013802079,5245.842,38308,,-121.98938882363,43.2930423123705
1941,82,,83,82,3,9,21086.5013798879,5244.688,38313,,-121.989265606909,43.2930439451896
1942,82,,83,82,3,9,21076.5013795679,5243.512,38317,,-121.989142390182,43.2930455778736
1943,82,,83,82,3,9,20941.6485615102,5240.649,42055,,-121.987787005743,43.2930635284829
1944,67,,83,67,2,9,19969.3945629539,5262.739,5152,,-121.979777899345,43.2931692666338
1945,84,,91,84,3,7,17056.4803305167,5035.657,104217,1,-121.958707654546,43.2934447137769
1946,84,,91,84,3,7,16979.9117855716,5035.199,104455,1,-121.957968344205,43.293454306864
1947,84,,91,84,3,7,16798.4904235288,5029.982,107017,1,-121.956489722814,43.2934734784499
1948,69,,91,69,2,7,16653.6376051512,5027.738,17713,1,-121.9552575376,43.2934894399132
1949,91,,93,91,3,6,16562.9269241298,5026.388,125164,1,-121.954764663331,43.2934958207163
1950,91,,93,91,3,6,16303.2212883345,5022.108,127982,1,-121.952669946517,43.2935229150187
1951,91,,93,91,3,6,16043.5156525392,5018.426,133609,1,-121.951068102972,43.2935436078512
1952,93,,94,93,3,5,15350.2566122769,5010.552,144991,1,-121.945523251406,43.2936150606117
1953,97,,99,97,4,2,9135.60562502123,4966.483,347556,1,-121.899069204029,43.2942029308949
1954,97,,99,97,4,2,9125.60562470123,4966.367,347559,1,-121.89894598254,43.2942044647024
1955,97,,99,97,4,2,8821.75785186961,4965.399,348584,1,-121.896974437855,43.2942289872523
1956,98,,99,98,1,2,7210.80325602397,4964.648,22491,1,-121.88563802472,43.2943693208294
1957,64,,78,64,2,13,21592.0648879269,5324.68,3390,,-121.994931325335,43.2928786915828
1958,64,,78,64,2,13,21582.0648876069,5320.847,3392,,-121.994808109102,43.2928803304776
1959,64,,78,64,2,13,21572.0648872869,5318,3393,,-121.994684892862,43.2928819692375
1960,64,,78,64,2,13,21562.064886967,5312.837,3415,,-121.994561676616,43.2928836078622
1961,64,,78,64,2,13,21552.0648866469,5311.748,3416,,-121.994438460363,43.2928852463519
1962,64,,78,64,2,13,21542.0648863269,5307.783,3420,,-121.994315244103,43.2928868847065
1963,74,,80,74,2,12,21492.0648847269,5296.271,9959,,-121.993699162703,43.2928950744534
1964,81,,82,81,3,10,21130.6435169242,5250.006,23074,,-121.989756237761,43.2929474088707
1965,81,,82,81,3,10,21120.6435166042,5248.507,23131,,-121.989633021245,43.2929490420925
1966,81,,82,81,3,10,21110.6435162842,5247.594,23142,,-121.989509804723,43.2929506751793
1967,82,,83,82,3,9,20931.6485611902,5239.808,42072,,-121.987784772711,43.2929735242113
1968,67,,83,67,2,9,19959.3945626339,5259.626,5156,,-121.979775678328,43.2930792622025
1969,84,,91,84,3,7,17229.6174210469,5040.233,103178,1,-121.960060864784,43.2933371090001
1970,84,,91,84,3,7,17070.6224665931,5035.657,104212,1,-121.958828683323,43.2933531096112
1971,84,,91,84,3,7,16969.9117852516,5034.711,104460,1,-121.957966155909,43.2933643020019
1972,84,,91,84,3,7,16941.6275130991,5033.992,106739,1,-121.957719719446,43.2933674986122
